x,y,kappa
329935.0150253580,4157671.6795679000,0.03485471916661509
329935.0243359410,4157671.6893366100,0.6831284612849868
329935.0334598300,4157671.6990869301,1.939159064928962
329935.0422665910,4157671.7089990401,2.540025692291458
329935.0508399470,4157671.7193335500,0.2923866636827817
329935.0594265970,4157671.7297674399,0.1595765943363731
329935.0680404660,4157671.7402806599,-0.01749310202760869
329935.0766108760,4157671.7507357802,-1.031377010815715
329935.0852064800,4157671.7609303598,-1.062956996089929
329935.0938503770,4157671.7708937498,-1.25179481347508
329935.1026374750,4157671.7806909899,-1.279359937074478
329935.1116062550,4157671.7903579501,-0.5669563698107803
329935.1206591290,4157671.7999703102,-0.4256162070671944
329935.1298036470,4157671.8095710701,-1.511087890197291
329935.1391285090,4157671.8189766500,-0.06444077420143032
329935.1484657410,4157671.8283786401,1.450940353425773
329935.1577380040,4157671.8380837901,1.378788592548233
329935.1668061290,4157671.8479334801,1.530973810881341
329935.1756290540,4157671.8579191100,1.820100986010501
329935.1841714080,4157671.8680721400,1.479869577970194
329935.1925272750,4157671.8784092600,0.8453996017222862
329935.2007567590,4157671.8888272000,-2.095626728963883
329935.2092307580,4157671.8989631901,-3.794825826666195
329935.2183187570,4157671.9087815601,-2.098014566577704
329935.2276961040,4157671.9183582398,-0.5517776365055318
329935.2371954140,4157671.9279166400,0.009453260707329826
329935.2466313170,4157671.9374136501,0.6559439428220896
329935.2558745440,4157671.9468806200,0.9308948339770449
329935.2648887140,4157671.9563419600,0.5102527450849046
329935.2738149370,4157671.9658367899,0.5447597914781747
329935.2826861190,4157671.9754084302,-0.1290051663288772
329935.2917215460,4157671.9851241498,-0.7724377737502107
329935.3009163690,4157671.9948096299,-0.5294683160026861
329935.3102877330,4157672.0045415098,0.3395236460816149
329935.3197250340,4157672.0144328098,0.4865272566278243
329935.3292081120,4157672.0245061899,0.6337458140112922
329935.3386758910,4157672.0347423698,0.643139826776512
329935.3480932320,4157672.0451094001,-0.5223885079889052
329935.3574782900,4157672.0552910701,-0.1164942937812065
329935.3667561480,4157672.0653241300,-2.158391617643356
329935.3761813100,4157672.0749360700,-2.545534149094901
329935.3860290820,4157672.0843103202,-1.076859525868934
329935.3960308990,4157672.0935556502,-0.4246421338361129
329935.4061686890,4157672.1028180700,0.6366701384914628
329935.4162889080,4157672.1122286101,1.288646190631124
329935.4262601710,4157672.1218377198,1.958481703245752
329935.4359337620,4157672.1316787601,1.877623915403515
329935.4452674940,4157672.1416773498,1.802278814153123
329935.4543057600,4157672.1518497099,1.93387429555064
329935.4630906810,4157672.1622776501,-1.07897177194186
329935.4721197220,4157672.1726792599,-3.08344612575165
329935.4815999180,4157672.1827059798,-2.785021331995561
329935.4915169500,4157672.1924162302,-1.619386588968724
329935.5017458680,4157672.2019891301,0.0406892913614828
329935.5120765520,4157672.2116683801,0.818538196172514
329935.5223796860,4157672.2215494500,2.176074804267136
329935.5324416610,4157672.2318202499,2.290394427768058
329935.5421321950,4157672.2423854698,0.291961676450905
329935.5517517860,4157672.2529617501,0.5998164191393731
329935.5613397240,4157672.2636871501,-0.4885914214695998
329935.5709348800,4157672.2742704898,-1.489125639850984
329935.5807222370,4157672.2846155101,-1.589198815381059
329935.5906920900,4157672.2946878802,-0.3236888771691867
329935.6006366050,4157672.3046432198,-0.1987141583686164
329935.6105029160,4157672.3144654799,-0.1066916946508704
329935.6203084320,4157672.3241983699,1.168163338715963
329935.6298237620,4157672.3339509200,0.321237291624426
329935.6393590040,4157672.3438101299,0.9420500194041197
329935.6488449070,4157672.3538764799,-0.050497463385844
329935.6583998410,4157672.3640018599,0.2187041491674605
329935.6680024860,4157672.3742403300,0.1153935472056346
329935.6776551830,4157672.3845657501,-0.0420447045989482
329935.6872814030,4157672.3948506098,0.157320891980831
329935.6967983130,4157672.4050637502,-0.1085687237720983
329935.7062586930,4157672.4151855400,-1.071698256908366
329935.7159018450,4157672.4252000600,-0.4055747182947971
329935.7255907650,4157672.4351492799,0.8420393937592449
329935.7351662080,4157672.4452148699,-0.2084972367777539
329935.7447563900,4157672.4552377001,1.081271675987178
329935.7542015790,4157672.4654102600,0.9917473120495262
329935.7635830320,4157672.4757985598,0.6201043296536015
329935.7729069450,4157672.4863053900,-0.075691753272586
329935.7821753790,4157672.4967274400,-1.185364666160456
329935.7915177580,4157672.5068909600,-0.6863947163382715
329935.8009444940,4157672.5169533100,-0.8408533708021583
329935.8105055090,4157672.5269245100,-0.01200391407321071
329935.8201162360,4157672.5369442198,-0.8590827446437268
329935.8297830720,4157672.5467854999,-0.1817962192762897
329935.8394188430,4157672.5565462098,0.4421452456219124
329935.8489680390,4157672.5663371100,0.3207179191094484
329935.8585127740,4157672.5762098799,0.2719376531961503
329935.8680860740,4157672.5861867401,1.28417845935555
329935.8774939480,4157672.5963465502,0.3557540948724442
329935.8868662400,4157672.6065685600,-0.1347858488944547
329935.8962812160,4157672.6167986202,-1.155622217398047
329935.9059487120,4157672.6269686199,-1.933675064441163
329935.9158691230,4157672.6368537401,-0.9571078678058611
329935.9259103760,4157672.6465946999,0.01192166305557142
329935.9359290020,4157672.6563169500,1.09923649353029
329935.9457610140,4157672.6661549699,-0.1025715766540458
329935.9555404350,4157672.6759125800,0.9630177782295781
329935.9651346900,4157672.6857428499,0.2495797146369397
329935.9745645650,4157672.6954707401,-1.200549340215213
329935.9840144150,4157672.7049093400,-0.6015986328415631
329935.9935374030,4157672.7142693698,-1.674362605043652
329936.0032667920,4157672.7234137300,-0.2169149571488476
329936.0130537150,4157672.7325588400,0.8975496537483814
329936.0227090540,4157672.7418006700,0.7314582822092077
329936.0322808650,4157672.7511436301,1.488122310659979
329936.0417127470,4157672.7607249198,1.313857753178808
329936.0510405080,4157672.7705426598,1.225363306670231
329936.0602762320,4157672.7805936802,0.3648587633639269
329936.0695292080,4157672.7907650601,-0.585848537677388
329936.0788840630,4157672.8008832899,-1.891643601565223
329936.0885393090,4157672.8107940899,-2.248177238687268
329936.0985264030,4157672.8204262098,-2.370469151674413
329936.1088279810,4157672.8297274099,-1.05035566876069
329936.1193132890,4157672.8389199800,0.07975533610377089
329936.1298741200,4157672.8481996399,1.423183590783869
329936.1403781270,4157672.8578109802,2.092728293081908
329936.1506719790,4157672.8678119201,1.793725047316593
329936.1607461010,4157672.8781176899,2.076928296399617
329936.1705671080,4157672.8887873399,0.584707220255323
329936.1803856830,4157672.8996383999,0.5786063562099051
329936.1902204640,4157672.9106951598,-0.3472745244974527
329936.2001530450,4157672.9217467401,-1.463066656417344
329936.2103355110,4157672.9325922802,-1.580345957850294
329936.2207300270,4157672.9431556500,-1.497566770643203
329936.2312486600,4157672.9533832702,-0.6149420878202748
