x,y,kappa
250344.7874463365,3688341.2389498395,0.011415669211120345
250344.51969613152,3688340.941779775,0.018522692769427467
250344.25384675036,3688340.6429081713,0.01852884515942345
250343.9897544607,3688340.342483843,0.004739839174533269
250343.7267295758,3688340.041123783,0.023193907768758945
250343.46551814195,3688339.7381907366,0.007151553593066939
250343.2053580327,3688339.4343543313,0.0011826187567197007
250342.94651142895,3688339.12939944,0.0026734313124907602
250342.68851556492,3688338.8237232636,0.0225633443704352
250342.4315407601,3688338.5171876843,0.008452915678503339
250342.17507323372,3688338.2102280757,0.003011756532160991
250341.91877900803,3688337.903123653,0.029654617209689885
250341.66342598543,3688337.5952360346,0.0006733334548974774
250341.40736312154,3688337.2879385403,0.000431029207206119
250341.151596507,3688336.980395276,0.044405480912205704
250340.89498889694,3688336.673552465,0.0030829270011913804
250340.6380640617,3688336.3669754765,0.007616277733669603
250340.38004835765,3688336.061315927,0.006647871946317828
250340.12176381078,3688335.755883061,0.022058916502040164
250339.86157251714,3688335.4520737547,0.009286343057375213
250339.59994677687,3688335.1494986606,0.02439830754165357
250339.33715476075,3688334.8479404924,0.0005948682124399306
250339.07281356878,3688334.5477335877,0.024453820972624715
250338.80657287713,3688334.2492116545,0.005852009906953721
250338.53907122024,3688333.9518196513,0.03446993584295625
250338.2692925112,3688333.656489925,0.02382921370696867
250337.99785411617,3688333.3626866904,0.0056596068066677475
250337.72502480083,3688333.0701744794,0.02817760644037883
250337.45002042392,3688332.779705455,0.20430047101567955
250337.1785263,3688332.4859992736,0.22466977898072274
250336.8933467605,3688332.2055196986,0.152571027994464
250336.6114139481,3688331.9218142554,0.07763454544922647
250336.32605666269,3688331.6415393627,0.021334417923579707
250336.04211596097,3688331.3598028156,0.05507593119166668
250335.75790498056,3688331.078339252,0.16641348618856805
250335.4727397417,3688330.7978798775,0.13702465786833892
250335.1902017606,3688330.514725792,0.08558017639873211
250334.9091618433,3688330.2300986405,0.12456326602020348
