x,y,kappa
329934.1617803350,4157673.6937769898,-0.2208810076763963
329934.1735691950,4157673.7055878602,-0.2606672211716879
329934.1836833750,4157673.7156395102,1.135850245473642
329934.1917710680,4157673.7239165502,0.4278774376527574
329934.1982381570,4157673.7305944301,2.208309412975017
329934.2039613760,4157673.7367400201,-0.3721161585817915
329934.2099439000,4157673.7431231001,0.2336431938846831
329934.2168333300,4157673.7505063200,0.04236614041718204
329934.2247925540,4157673.7590438998,-0.1215001928606243
329934.2335651120,4157673.7684258600,0.1495824688300902
329934.2427428460,4157673.7782799401,-0.09795872104141867
329934.2513448420,4157673.7874922398,-1.438834369606598
329934.2594474140,4157673.7958716098,-0.6910880810314813
329934.2672668900,4157673.8038316700,1.250636924636161
329934.2744541790,4157673.8113482301,-0.4480742132095916
329934.2815908510,4157673.8187429700,1.834375575476596
329934.2891249580,4157673.8268618700,1.264134734622617
329934.2975995040,4157673.8362735901,0.4541736320044051
329934.3073761480,4157673.8472680999,-0.2123030030249163
329934.3182795560,4157673.8594486201,-0.8668670302316271
329934.3306918730,4157673.8729025801,-0.4095415692307915
329934.3443517760,4157673.8874778999,-0.4492841479076069
329934.3581452130,4157673.9019334400,-0.05977960075745904
329934.3713893310,4157673.9157808200,-0.5710800305637689
329934.3833954840,4157673.9280758202,-0.2179816469356376
329934.3942816620,4157673.9391446798,0.3079929415420792
329934.4042683090,4157673.9493926698,0.2841732928248706
329934.4138356360,4157673.9592890400,0.2660760174927861
329934.4240400740,4157673.9699248499,1.021600644796184
329934.4347727970,4157673.9814659199,0.1384576026629726
329934.4465508890,4157673.9941894300,-0.1723723613361338
329934.4591806240,4157674.0077486201,-0.6856890448467107
329934.4725265010,4157674.0217090198,-1.020893139612497
329934.4866578630,4157674.0359088401,-0.5022892989894026
329934.5010671480,4157674.0500980900,-0.02770980520325301
329934.5157727830,4157674.0645627799,0.4523736549844786
329934.5302193610,4157674.0790392002,-0.09831383518223544
329934.5441353200,4157674.0929290201,0.4540250318102848
329934.5574906410,4157674.1064955499,0.193089792023265
329934.5693469180,4157674.1186233498,-0.7878823323514178
329934.5799544530,4157674.1292041200,-0.5332109918246992
329934.5891353460,4157674.1382268299,-2.520795644122825
329934.5967650590,4157674.1452972898,-1.401377587209308
329934.6030423040,4157674.1509620999,0.9156591085239019
