INDEX,L1_UTM_X,L1_UTM_Y,L1_KAPPA,R1_UTM_X,R1_UTM_Y,R1_KAPPA
519,250291.59131787153,3688279.627070514,0.4422500237271769,250291.69171673417,3688279.758858746,0.10607582915968383
520,250291.32432615414,3688279.3280496732,0.4782019272463122,250291.43396483536,3688279.4521188037,0.15319030171278383
521,250291.08636305996,3688279.005229706,0.44572017289165844,250291.18353010365,3688279.1394178737,0.03379957902941196
522,250290.81447164994,3688278.7111604945,0.05711940877752528,250290.93078429258,3688278.82884385,0.15922570593372581
523,250290.54517059316,3688278.4155187365,0.25182885615476774,250290.64658705704,3688278.5453927186,0.9476578778130403
524,250290.29300311883,3688278.1042649047,0.17611296262587475,250290.40186462295,3688278.2288038833,0.08669234212995527
525,250290.0296088477,3688277.8027440584,0.6386998202371514,250290.13233176572,3688277.931782076,0.6877009650612625
526,250289.79519523945,3688277.478240416,0.09154505647431654,250289.9009649858,3688277.6046556984,1.0002904051855455
527,250289.5308533585,3688277.1769893966,0.5196432661441586,250289.64445091857,3688277.2966563012,0.8284159337060283
528,250289.26490122493,3688276.8774804794,0.6062904049110776,250289.37988848766,3688276.995757785,1.0868631806629407
529,250289.01444217734,3688276.5647347653,0.18433875192981444,250289.11632557394,3688276.6944089374,0.29880899410950545
530,250288.75003534544,3688276.2633727007,0.6973536407274789,250288.8608156857,3688276.3854164714,0.31904497499990025
531,250288.48581862767,3688275.962595467,1.1346623173111028,250288.60260967544,3688276.078847778,1.377075387760257
532,250288.2295251899,3688275.654732449,0.3852559913039608,250288.33971486473,3688275.777036557,0.8506562856445309
533,250287.9743609226,3688275.34668537,1.4935846663140666,250288.06936097913,3688275.4810906905,1.0500067249309155
534,250287.69958509086,3688275.054846493,1.459863153653006,250287.8092760782,3688275.177094388,0.3881718982002768
535,250287.45217897824,3688274.7406035387,0.9615038741666635,250287.56384061291,3688274.8614374213,1.0656852105930485
536,250287.2061358351,3688274.424083548,0.5519105524245711,250287.3094640486,3688274.5517015583,0.3006154770472506
537,250286.95020500914,3688274.1158283865,0.5419503090856602,250287.05104066615,3688274.245420334,0.3402705877110188
538,250286.70035693233,3688273.802538403,0.5039816486423879,250286.79926314217,3688273.933505997,0.23734483650832716
539,250286.43774341376,3688273.4996181605,0.2567186752874326,250286.543745973,3688273.624673371,0.18055914742573723
540,250286.17819132228,3688273.1941616954,0.18975104601911194,250286.28857954172,3688273.315467871,0.3246140136954108
541,250285.91882275016,3688272.8890302647,0.23989069371651173,250286.02866723243,3688273.010209994,0.5408608092963972
542,250285.66249654436,3688272.5824210024,0.6210272947154503,250285.76502792258,3688272.709675657,0.20515167867731904
543,250285.40414410539,3688272.2762627737,0.10835299065411746,250285.50208682314,3688272.407521187,0.5100066095283692
544,250285.15169048135,3688271.9649626208,0.08192045208289786,250285.25675988165,3688272.090386878,0.05433259332868646
545,250284.89149974205,3688271.6600455227,0.0054372973711699964,250285.00072842246,3688271.781688774,0.2903610922459215
546,250284.62435176398,3688271.3610565844,0.27801304664710474,250284.73346464668,3688271.482774882,0.14037518528883802
547,250284.36600357396,3688271.0546731562,0.31577938229864594,250284.47441579617,3688271.176814384,0.5443909164238254
548,250284.10455634093,3688270.751303907,0.5562622982567239,250284.21736685783,3688270.8692725706,1.0534221448944958
549,250283.85470572946,3688270.438508369,0.19061043249368342,250283.95774308828,3688270.564959551,0.6550998070533941
550,250283.5963199037,3688270.1319449134,0.1499489224206791,250283.6990085034,3688270.2586327246,0.18712977233718717
551,250283.34245579565,3688269.8216988877,0.10123646785111211,250283.4432367079,3688269.94979084,0.3717715745849383
552,250283.09188812188,3688269.508722605,0.13576012123537112,250283.1932492386,3688269.6362497993,0.11613082354139632
553,250282.83672936782,3688269.19967363,0.4228569154438691,250282.944917495,3688269.321374069,0.6318899834170066
554,250282.58076520203,3688268.8911785684,0.03536523186004998,250282.6869293587,3688269.0145209255,0.4382061857576916
555,250282.3150551818,3688268.5909363497,0.10739905435217043,250282.42310904834,3688268.7125107283,0.0188725544842579
556,250282.0636520503,3688268.2790894774,0.10614777593633282,250282.1591620322,3688268.4106858876,0.5948395582276945
557,250281.823252813,3688267.9582281667,0.7824459787864835,250281.92129000236,3688268.0877941097,0.07954274593755113
558,250281.58352859376,3688267.637554553,0.11940790053048847,250281.68891299525,3688267.7612554757,0.7985258927969279
559,250281.3269195858,3688267.3295844267,1.0484494267737967,250281.4315312069,3688267.4535781844,0.032998018680711
560,250281.0674994229,3688267.0252886806,0.7065624808989126,250281.16291004224,3688267.1568649397,0.8830049480230248
561,250280.84367820979,3688266.694198795,2.1639344567091054,250280.92893423064,3688266.8312356924,0.4002991405109745
562,250280.56357533587,3688266.4069847525,0.3274069602650496,250280.671338093,3688266.527757544,0.6102038081795735
563,250280.31369481844,3688266.093463303,0.36572629418793634,250280.4156392522,3688266.219222128,0.13696661725267598
564,250280.04893763797,3688265.792418707,0.15438473144982728,250280.15335397195,3688265.9160528644,0.24731804906270308
565,250279.7788330146,3688265.496596029,0.18673581735277484,250279.8948348177,3688265.60964932,0.554088170515387
566,250279.5142377231,3688265.196220765,0.7053150756910218,250279.61914855742,3688265.3191345646,0.09932905498642045
567,250279.24533288376,3688264.9004122284,0.32051589463122543,250279.34021774266,3688265.0309781325,1.4336964648447001
568,250278.96930895228,3688264.612826774,0.6565677248341124,250279.084178458,3688264.7263755617,0.45856586653696246
569,250278.7096808583,3688264.30708175,0.37519330700065934,250278.81596981452,3688264.4286451754,0.13539237099818566
570,250278.45657148495,3688263.996610145,0.28763462669457623,250278.5632647016,3688264.1174733713,0.6724119538976333
571,250278.1821276487,3688263.7043085378,0.18155147578953545,250278.29001846103,3688263.8241491867,0.21114946145009145
572,250277.93885254714,3688263.3859258294,0.5595376302598698,250278.0300968481,3688263.518921568,0.6701228470447248
573,250277.68292164954,3688263.0775755774,0.46099603923742183,250277.78614953955,3688263.201326013,0.28071673393077606
574,250277.43183170047,3688262.7654522858,0.6316776795601876,250277.53936838204,3688262.885343642,1.019664784815203
575,250277.18571031676,3688262.4491025386,0.668938102987377,250277.28621902497,3688262.574812755,0.392834753343614
576,250276.93922534114,3688262.134342872,0.977269711425405,250277.02637514847,3688262.269655416,1.4292434176868183
577,250276.68777917037,3688261.822129503,0.4510430231667333,250276.7887167752,3688261.9472573986,0.23242769809075173
578,250276.43098491617,3688261.514913461,0.5940672154430567,250276.54131969518,3688261.6318260543,0.7930007961563665
579,250276.17097528986,3688261.209725702,0.20713498338252131,250276.2747886246,3688261.3322655205,0.08926620808346325
580,250275.92171435992,3688260.8956995695,0.1495798953766081,250276.02076737778,3688261.0220206473,0.031618965265985066
581,250275.65731390152,3688260.5944582555,0.20198475195458035,250275.76629798528,3688260.7122250227,0.23338038825985175
582,250275.40034392217,3688260.286829593,0.035082875452094694,250275.50070141014,3688260.411860653,0.15197344466387247
583,250275.15105554133,3688259.973482975,1.3039787998534937,250275.2552851639,3688260.0943965944,0.4459021071622108
584,250274.88866818164,3688259.6734839226,1.3035843449584652,250274.98333651293,3688259.8027909813,0.6919855008276034
585,250274.63323709485,3688259.3654911495,0.8096215774055933,250274.72984393823,3688259.4930616394,0.3098503899771544
586,250274.3782257442,3688259.056579383,0.548372071041896,250274.4775170415,3688259.1819006363,0.06405999883411473
587,250274.12195088086,3688258.748429639,0.5649710867182893,250274.22138507088,3688258.8737719115,0.11627921345201744
588,250273.83913943742,3688258.4643467665,0.35587050227179745,250273.95384462204,3688258.575710735,0.049528107405479825
589,250273.56759012546,3688258.169447366,0.019367277597261822,250273.67753780063,3688258.2853375804,0.30475467520481103
590,250273.30953036956,3688257.8630902898,0.21330970475088679,250273.408147268,3688257.988836701,0.11744750403987389
591,250273.06744431416,3688257.5441424665,0.001512504817508438,250273.16951880913,3688257.6664952734,0.7840920014805066
592,250272.8265040002,3688257.2240527985,0.5278624181685264,250272.91776935698,3688257.3550351327,0.14926872247877163
593,250272.58420210637,3688256.9055568697,0.07226585227322681,250272.672296545,3688257.0380662214,1.049521162617277
594,250272.35080123504,3688256.5797361997,0.08470122399679962,250272.4457718507,3688256.707667929,0.15934097348267418
595,250272.1222436334,3688256.2506317315,0.5426807229172188,250272.20651408582,3688256.3857793664,0.8031508009770899
596,250271.89499186457,3688255.920630683,0.9117110388643104,250271.9799805429,3688256.055321535,1.1225776428898933
597,250271.6569670627,3688255.5989020257,0.6067460929248882,250271.74405261458,3688255.7319662115,1.4909323049696384
598,250271.42958208418,3688255.2691476187,0.6206917813434428,250271.51317548324,3688255.4043858238,1.2705388158870703
599,250271.17760728506,3688254.9578806404,0.03513517318768124,250271.2834207238,3688255.076412267,0.2639370582811511
600,250270.92655228355,3688254.6456987546,0.06188059143986023,250271.0202094085,3688254.7739546625,0.5088843024162707
601,250270.6679944687,3688254.3403899064,0.017258683763288683,250270.7797625623,3688254.453209078,0.8529791175153113
602,250270.42508905486,3688254.023441448,2.2748374659705677,250270.5088421328,3688254.158229704,1.1258745273585153
603,250270.153281072,3688253.728850353,0.3507525536249153,250270.25737699078,3688253.8484036364,0.6670950503687114
604,250269.89813022013,3688253.4198130253,0.5285043275593695,250269.99505086435,3688253.5452384334,0.36414836502631825
605,250269.62221353294,3688253.1292488906,1.1930988176528303,250269.73255401623,3688253.242545628,0.04486960307088837
606,250269.36567536648,3688252.8214303795,0.19867836007175824,250269.47296842287,3688252.9379441896,0.5776375564522428
607,250269.10693500657,3688252.515232492,0.12362009753054502,250269.2077273382,3688252.637229701,0.04353592776627663
608,250268.86047438814,3688252.199171855,0.4648422823846068,250268.95470893197,3688252.326281468,0.164992796748748
609,250268.58971923997,3688251.9037263617,0.39487230727754524,250268.69875229112,3688252.018142122,0.04736768552400678
610,250268.3321273655,3688251.5965203852,0.23269380581298477,250268.43397556385,3688251.7172057377,0.11503757075968826
611,250268.06931256276,3688251.2938960865,0.10328901162131988,250268.16907132385,3688251.416169073,0.38576921212047055
612,250267.8175825339,3688250.9817446168,0.35819901965118384,250267.9166853212,3688251.1046723016,0.15466514016187727
613,250267.5493000607,3688250.6844632644,0.13784757102183318,250267.6513599329,3688250.8044144614,0.6751126001314828
614,250267.28411463462,3688250.3839028203,0.2556972621035905,250267.39241654752,3688250.4985133307,0.2212092895393466
615,250267.02402907363,3688250.078839896,0.024914128605769647,250267.125645724,3688250.199270731,0.10461750267071018
616,250266.77178268504,3688249.7667885027,1.4517910120852515,250266.8682315987,3688249.89185443,0.4564659987473415
617,250266.495970645,3688249.4803147754,0.6002522614833878,250266.58813230437,3688249.6072262,2.7790005831808093
618,250266.2190938465,3688249.1905945754,1.7889474924480704,250266.3327567348,3688249.3000625465,0.07591800084372163
619,250265.97406769264,3688248.8770693815,0.21104851609522476,250266.0859532711,3688248.9869795395,2.5438908065145034
620,250265.72907833065,3688248.563656086,2.2905473936466607,250265.8038857445,3688248.7023743535,2.3229421547091675
621,250265.44232546273,3688248.2848993125,0.10250402226788807,250265.55600948277,3688248.3931195247,0.804363664772681
622,250265.18020246155,3688247.9825212057,1.4042859555984284,250265.27423109728,3688248.1082552145,0.9699386895904871
623,250264.90728421853,3688247.689090057,0.6479876876520063,250265.01020807173,3688247.8074622946,0.6916273144655958
624,250264.61669991093,3688247.4130882667,2.316952756979084,250264.7298617006,3688247.5210421695,0.0565531176722143
625,250264.3716317045,3688247.0968708983,0.2310103988185398,250264.47820602558,3688247.212009814,1.132595728165544
626,250264.1030468988,3688246.799289498,0.6630307408015044,250264.2059259405,3688246.917317469,0.14170322840158817
627,250263.8787594468,3688246.467141198,0.6719399051773494,250263.9644284019,3688246.5979578556,0.020630651287121073
628,250263.63554818762,3688246.148423398,0.5611968100614391,250263.7317043548,3688246.271666447,0.08891153674244683
629,250263.39275206163,3688245.830517703,1.398761849901033,250263.48450594753,3688245.9563799705,0.06824881498450427
630,250263.1120654965,3688245.544199407,0.6647593504391202,250263.22245274365,3688245.654288515,0.17701387933968737
631,250262.83070413885,3688245.2601768905,0.842601246078017,250262.9379722751,3688245.373152778,0.12228319240551046
632,250262.55562162388,3688244.97011908,0.6294751407541026,250262.65658523378,3688245.08929902,0.21070817722737797
633,250262.27365406125,3688244.6850412106,0.17889628519580575,250262.3835621594,3688244.7956950227,0.0741814497303259
634,250261.9831748958,3688244.40867022,0.07754823131490111,250262.09650197317,3688244.5157424887,0.05033039786143213
635,250261.6924283471,3688244.1327184,0.16516816882904506,250261.8073729998,3688244.2378563164,0.28068920715881535
636,250261.40027877182,3688243.8583972515,0.28460378953349647,250261.5089074656,3688243.9700246807,0.5783570713328071
637,250261.10659168055,3688243.5856971773,0.06948070774602418,250261.22011085626,3688243.692188266,0.3734998396367962
638,250260.82062487717,3688243.304611114,0.7301805568267393,250260.93056243207,3688243.414763828,0.3095189252537151
639,250260.53154697726,3688243.0282217115,0.8249302260348365,250260.6342075275,3688243.145019021,1.7543935909925599
640,250260.24232047508,3688242.750795947,0.21372599465141948,250260.35271877405,3688242.8601717623,0.697873985105672
641,250259.94925878293,3688242.4771790346,0.6774860008732378,250260.06324617614,3688242.5826832317,0.01623566452018075
642,250259.6743763211,3688242.185374804,0.03198952154439504,250259.7824501594,3688242.2968071224,0.3033837018713498
643,250259.37959971273,3688241.9138798933,1.761653741873426,250259.4956694382,3688242.016607292,0.24841063534672578
644,250259.10284988768,3688241.624885568,1.5895141468454832,250259.2171854953,3688241.729590073,0.8766022195554549
645,250258.84331037223,3688241.3193265772,0.18198076224163584,250258.94734717894,3688241.434181899,0.48076746370744994
646,250258.57746358152,3688241.0191896274,0.07784473163147031,250258.68100536673,3688241.1344113974,0.09753202200039353
647,250258.31974029896,3688240.7125320924,0.9319094971265904,250258.4191060029,3688240.830852637,0.12851239219863986
648,250258.05635229318,3688240.4112627585,0.6932226648459906,250258.15168729515,3688240.5332033616,0.3905742880660902
649,250257.78701356752,3688240.114306307,0.30304200139520426,250257.8918321675,3688240.2278694944,0.13212944715009983
650,250257.51375388206,3688239.8211848615,0.2797911430719022,250257.6190067503,3688239.9342414658,0.1783599108501487
651,250257.242664775,3688239.5263834274,0.38505465100902525,250257.3473061876,3688239.639745201,0.30203622368561905
652,250256.9738412066,3688239.229683327,0.4745408237698179,250257.07540288655,3688239.3457830907,0.13775248844148305
653,250256.69498328117,3688238.9416230693,0.1062270927509103,250256.8028609348,3688239.0518451114,0.206537917009834
654,250256.41759998992,3688238.6522394223,0.1986638755565718,250256.52323843597,3688238.764585677,0.05927285979601396
655,250256.13788860096,3688238.3650455587,0.04935788130608884,250256.2434187817,3688238.477349691,0.25821638260049634
656,250255.86261012784,3688238.073618306,0.024020836798610355,250255.96703570243,3688238.1868109573,0.25596887796134626
657,250255.60201732602,3688237.769212155,0.14900808486978173,250255.69734958964,3688237.89001157,0.5386182010704017
658,250255.34911364884,3688237.458350431,0.15623400674672433,250255.45126478237,3688237.5733913924,0.5413617468174188
659,250255.09138628878,3688237.151251947,0.0945201049954159,250255.1898938171,3688237.2693517087,0.12698442671795596
660,250254.8255937164,3688236.8510010727,0.8066669803818028,250254.92863739625,3688236.9651500564,0.2626083830311991
661,250254.57207053227,3688236.5413080724,0.48705335658959564,250254.67736801013,3688236.653157135,1.3029827766604318
662,250254.2961355895,3688236.250499263,1.7244794332542965,250254.40627263545,3688236.3576501035,0.8711514513274669
663,250254.03325019198,3688235.9501552274,1.7015310132584396,250254.14690218397,3688236.053568096,1.9446894127265892
664,250253.7723720976,3688235.6462225663,0.08363080562299612,250253.8780986801,3688235.7573857573,0.9365025433585566
665,250253.51069163048,3688235.3431139095,0.7404175062514434,250253.6040532262,3688235.464728355,0.5929673250697068
666,250253.24480882988,3688235.043075287,1.0694542614572031,250253.34464707848,3688235.1591076273,0.2408748700096411
667,250253.00975970432,3688234.7184359906,0.21073824445357509,250253.10448359957,3688234.838757245,0.5094859176910197
668,250252.77046429584,3688234.397120254,0.13679593350540722,250252.85627432165,3688234.5239405506,0.41850945871800754
669,250252.56752397984,3688234.05181924,0.5756085615900576,250252.63926803708,3688234.186924275,0.35472498795106877
670,250252.37275157997,3688233.7015946894,0.3377574720767337,250252.44126390028,3688233.8382533137,0.44845244222094927
671,250252.20844967998,3688233.3356378265,0.2405663340486621,250252.2724665355,3688233.4747146503,0.13041195145815598
672,250252.10554496874,3688232.949957766,0.5814902996508315,250252.1332022364,3688233.1004551784,0.4333982664306551
673,250252.04329274554,3688232.554680432,0.15798813528607042,250252.05781178697,3688232.7068402814,0.41879562109023094
674,250252.03016332778,3688232.1546177818,0.7446033239714934,250252.02393246169,3688232.3072411334,0.6280248552388271
675,250252.11412946516,3688231.763076152,0.3963005273758658,250252.07865188565,3688231.911273371,0.06339163619353116
676,250252.19473813925,3688231.369968464,0.5617293023644471,250252.1626411749,3688231.519386002,0.025117565311088955
677,250252.34409572984,3688230.999287293,0.99277552881678,250252.28256092893,3688231.138622269,0.15053743234374972
678,250252.47037761955,3688230.620294093,0.12642549964825647,250252.40811431885,3688230.75824055,1.5174017885764124
679,250252.6157614767,3688230.2471528095,0.7193193017977848,250252.5655897897,3688230.3909688517,0.12453200064213166
680,250252.81720269498,3688229.9012878616,0.7777555036906523,250252.73078090817,3688230.026698241,0.7077200632583688
681,250253.014288688,3688229.553554193,0.493102452232393,250252.930980316,3688229.6802290585,1.3990571082742402
682,250253.24724598476,3688229.226969807,1.08077510901801,250253.16448976652,3688229.3544974714,0.7077796755823283
683,250253.48835033382,3688228.9089876455,0.6775609967853832,250253.41078660468,3688229.0392260407,2.338443025697878
684,250253.73114276165,3688228.5903406087,0.1789381700198289,250253.63765052627,3688228.709761926,0.5979202719536221
685,250253.98732669084,3688228.2820405066,0.17127128639403047,250253.8895885122,3688228.3978298204,0.06697106406999204
686,250254.2807788251,3688228.010165733,1.4082977183403482,250254.16150206843,3688228.103675505,0.9832160313837144
687,250254.57980861329,3688227.7447932656,0.830632997323163,250254.4578122636,3688227.8347033923,1.3901045792558253
688,250254.88531814585,3688227.4851704314,0.09315261133229567,250254.76926331618,3688227.582251963,0.2706466905325638
689,250255.1987514569,3688227.2351802895,0.7978615212814855,250255.08120074053,3688227.330246309,0.07108891570180864
690,250255.50331484232,3688226.974886609,0.19096714272035023,250255.38378463165,3688227.067527362,0.5128221493008484
691,250255.8277305348,3688226.739532894,0.12234616289370828,250255.70178185112,3688226.8232306475,0.3910202468919149
692,250256.13662393257,3688226.4859496206,1.3706801955879397,250256.0265718046,3688226.5891956952,0.4551685432112019
693,250256.4599758635,3688226.2490376574,0.4928685200724728,250256.34295306006,3688226.3441218385,0.6212780436567021
694,250256.77589524933,3688226.003438658,0.9081635332530933,250256.653382053,3688226.091182354,0.17224713631056537
695,250257.08879466637,3688225.7531743296,0.6890761967407937,250256.96929533657,3688225.844810481,0.06263563847197114
696,250257.38602902592,3688225.4838848705,0.1245612242669293,250257.27410870825,3688225.5847534854,0.02641935165572327
697,250257.70148696023,3688225.236889904,0.37082502045196136,250257.58058422912,3688225.326637173,0.07181066900648143
698,250258.00683891022,3688224.977092178,0.03002753165859314,250257.8936897507,3688225.076255338,0.10310493445795026
699,250258.3171658106,3688224.723362379,0.18000258939751723,250258.1979347798,3688224.815065615,0.27319671111326754
700,250258.62865433033,3688224.471420722,0.0354001419620931,250258.50840591537,3688224.5614030147,0.7329472173648167
701,250258.92602559167,3688224.203566476,0.6315896959418134,250258.82042203782,3688224.3108308064,0.28984522510306865
702,250259.22680030324,3688223.939905003,0.280276911971341,250259.12048341983,3688224.0453423494,1.154523731784811
703,250259.5106985288,3688223.656844609,0.188007805482236,250259.40056728217,3688223.7586996416,0.2718547806203843
704,250259.80716373379,3688223.38725954,0.4160922467249519,250259.69155108594,3688223.4827515897,0.8153573047392317
705,250260.1053848867,3688223.119661735,0.4321269997102571,250259.99028209253,3688223.215656098,0.9556326761104036
706,250260.39990481202,3688222.847989753,0.4835833717743186,250260.2869312042,3688222.9463402526,0.7457457171718327
707,250260.71696593426,3688222.60239596,0.9501370461886977,250260.6002371496,3688222.6963001564,0.5678188135380099
708,250261.0441428858,3688222.371880732,1.1326637191474094,250260.92851882038,3688222.4670220455,1.5931872665484355
709,250261.38843620612,3688222.167086038,0.1173080237907576,250261.2597942789,3688222.2432335448,0.5057187142121089
710,250261.74584478533,3688221.986185409,0.5053915148701692,250261.60940486344,3688222.047146244,0.48905611279838573
711,250262.1149171086,3688221.831238552,0.1547751238220928,250261.97323225168,3688221.878790694,0.8552844223580108
712,250262.50643352364,3688221.747290634,0.21283636118599072,250262.35875727842,3688221.7695773235,0.5610013543421308
713,250262.9058153257,3688221.7176292106,1.6367330306093764,250262.75664300087,3688221.7217750135,0.44135545250634434
714,250263.30384913427,3688221.7187250494,1.6857754960856095,250263.15555367278,3688221.698098161,1.3585545792732905
715,250263.69906317626,3688221.7744553513,1.6928901510442549,250263.55387294895,3688221.7389322678,0.9815450134802478
716,250264.08024470645,3688221.885790071,1.1512464884048317,250263.94473264393,3688221.821869402,1.4469821740147046
717,250264.4587430249,3688222.017731468,0.6772724118093832,250264.31934709082,3688221.965801407,0.35207777630535825
718,250264.82125764815,3688222.1890235925,0.5091710993729687,250264.68554193812,3688222.1282409923,0.30678271156504106
719,250265.1816570651,3688222.362939358,0.9080512766416161,250265.05066449137,3688222.2928197198,0.2008438504296548
720,250265.54143886035,3688222.5390701126,0.03629806838122397,250265.41174034576,3688222.4663311336,0.45979597397488503
721,250265.8876951184,3688222.741131522,0.2640091561783696,250265.76064396917,3688222.6641685143,0.1413612241464405
722,250266.20917306878,3688222.980134861,0.2788576817206209,250266.0944600536,3688222.8858589847,0.35004736227177746
723,250266.49356267706,3688223.26232984,0.22809915484871107,250266.3933815293,3688223.1528416565,0.39688500853075515
724,250266.77321180518,3688223.54846294,0.38395648186723264,250266.67598310424,3688223.4372838163,0.9683444917567947
725,250267.04845742133,3688223.838865084,0.4054211860270703,250266.941294811,3688223.736331521,0.030464320461992492
726,250267.32127531685,3688224.1326896334,0.020119091083328496,250267.22072484714,3688224.0239824597,0.003672039917276725
727,250267.59109330102,3688224.4292467125,0.06541184696875438,250267.4920984647,3688224.319264117,0.04771119566704327
728,250267.85358875012,3688224.7322682682,0.061765150538032824,250267.75780690255,3688224.6195807434,0.06822091879655731
729,250268.1085691516,3688225.0417413497,0.042234378024734134,250268.0155289898,3688224.92685338,0.05119187767525177
730,250268.35808612854,3688225.3556200806,0.036855336899673165,250268.26688470566,3688225.239387885,0.03960810522428731
731,250268.60290839136,3688225.6731224237,0.03555689520739484,250268.5131602061,3688225.55588537,0.035775414367364596
732,250268.84325518453,3688225.994024397,0.028611914772049836,250268.75486980603,3688225.8758694925,0.030270282344893727
733,250269.0799146878,3688226.3176729716,0.020208428339112936,250268.9926980001,3688226.1987603195,0.022580742908625273
734,250269.31391808562,3688226.6432396793,0.013400531266058216,250269.227590936,3688226.523793145,0.015277137878969206
735,250269.54616550982,3688226.9700547582,0.006975875345135306,250269.4604814076,3688226.850255379,0.008417493969886876
736,250269.77751906533,3688227.2975045787,0.0008817915944920112,250269.69227321466,3688227.1775021306,0.0009962547342959507
737,250270.00898817013,3688227.6248717112,0.009080759021710549,250269.92393672635,3688227.5048380774,0.007001702682230068
738,250270.24161087003,3688227.9514180785,0.014723543441448777,250270.15650045488,3688227.831522049,0.013106137436895567
739,250270.47615936885,3688228.2765897918,0.019728963775828456,250270.39077432742,3688228.156990721,0.017556416132748203
740,250270.71330979813,3688228.5998881888,0.02682505759353799,250270.62740795626,3688228.480803597,0.02837603026033024
741,250270.9539151066,3688228.920604393,0.03450589646445552,250270.86770962068,3688228.801865106,0.04373069319180585
742,250271.19877485046,3688229.238046132,0.030700601956454902,250271.1132795329,3688229.118767414,0.03088857516210007
743,250271.44754442602,3688229.5524861766,0.02325610956995937,250271.36279117977,3688229.4327302123,0.002862992286550039
744,250271.6996405823,3688229.86437738,0.048219814852226046,250271.6140172375,3688229.7457423564,0.0783895195904689
745,250271.9576918552,3688230.1712587974,0.0858818869677768,250271.87479980104,3688230.050373123,0.19341741988340233
746,250272.22417110112,3688230.470791799,0.13525262706115868,250272.15052790355,3688230.341505102,0.3309543536171667
747,250272.49498574933,3688230.766365635,0.28370794634515994,250272.43229502745,3688230.626750941,0.35037094322364093
748,250272.76131378525,3688231.0660259,0.0778837409157753,250272.71819500657,3688230.9079632936,0.15187713731260227
749,250273.0313764194,3688231.362359949,0.07167022611480586,250272.99974141977,3688231.193502496,0.014128817312014054
750,250273.29475970176,3688231.6646426404,0.04465555275984161,250273.29030328756,3688231.4698633403,0.2558334938621937
751,250273.55976975764,3688231.9655005224,0.014634385108279923,250273.58568065334,3688231.7409166475,0.09219464631818694
752,250273.82763242064,3688232.2638266576,0.032190464857810595,250273.88290152198,3688232.0100928326,0.028361878474103888
753,250274.09231958791,3688232.564954794,0.19432110782199927,250274.1777635389,3688232.281879891,0.37414754671757866
754,250274.3644457672,3688232.8593984144,0.07118319224189645,250274.4862964319,3688232.538018894,0.18449326330879848
755,250274.63187179103,3688233.1580910194,0.02786309053640382,250274.79280098865,3688232.7965962454,0.022084913497082956
756,250274.89435033855,3688233.4611594975,0.02013121636069179,250275.10108826222,3688233.0530582503,0.04045525510022996
757,250275.15412184177,3688233.7665520427,0.00320738689964562,250275.41415036135,3688233.3036487224,0.06102639510945085
758,250275.41544258164,3688234.0706145815,0.11424986751210627,250275.73014889463,3688233.550441643,0.08541851432933224
759,250275.68455484652,3688234.3678106125,0.04147509638267334,250276.04773821039,3688233.7952746665,0.2658846816636098
760,250275.94960921092,3688234.6686248938,0.10064817843132386,250276.36254100644,3688234.04365627,0.01059642009129285
761,250276.2103805658,3688234.9731553975,0.00974502872810559,250276.67868362422,3688234.2901672483,0.4291782276641488
762,250276.47205514112,3688235.2769179163,0.009798984065273915,250276.99536750212,3688234.536128297,0.4155378959345572
763,250276.7313914946,3688235.5826803497,0.020500820755952057,250277.30589805648,3688234.789825403,0.02615320291440512
764,250276.98913734365,3688235.8897874835,0.047702795569816395,250277.61016416055,3688235.0510414285,0.12687863485807652
765,250277.24942134976,3688236.194744537,0.0003245152615351984,250277.90578726432,3688235.3219547886,0.4362651475154386
766,250277.5086460658,3688236.5006036204,0.1354246306383967,250278.19717774438,3688235.5966360252,0.6244233549016167
767,250277.7647113159,3688236.8090764713,0.11516011087921263,250278.4860725467,3688235.8746580295,0.18957916396990848
768,250278.0306075717,3688237.109174423,0.09631291086815183,250278.77457785688,3688236.1531005227,0.43059009346088356
769,250278.2910287974,3688237.414013415,0.015869870926852086,250279.0490328396,3688236.445405358,0.20214228717257582
770,250278.54797966772,3688237.721781838,0.07416080897036548,250279.33185292094,3688236.7297211755,0.6106067440518588
771,250278.8001292665,3688238.033493618,0.031665691383606705,250279.62337930663,3688237.0049306746,0.20208358759025724
772,250279.05419262603,3688238.34367309,0.2005984050722467,250279.89564989068,3688237.299296973,0.15618784991193393
773,250279.31536764844,3688238.6478026174,0.25830777493043816,250280.17016010254,3688237.5912106074,0.048484376676133666
774,250279.57325186627,3688238.9545270847,0.20630518360744754,250280.45458931103,3688237.8737696786,0.09418361127417389
775,250279.82571932505,3688239.2657729695,0.458671505934034,250280.73007112497,3688238.1651787474,0.1371526595643011
776,250280.08720132735,3688239.569682136,0.022964574870944027,250280.9997607423,3688238.4619588517,0.09066543727129321
777,250280.34794592558,3688239.8741951752,0.11589073275524377,250281.27171715314,3688238.7566656955,0.05115032272272189
778,250280.60988681202,3688240.1777435225,0.031329966384866396,250281.5412039367,3688239.053619382,0.29888273327435905
779,250280.86576123917,3688240.4863482,0.018141108212035212,250281.823195728,3688239.338681966,0.10815789272499211
780,250281.11813560087,3688240.7978872648,0.008460009210065114,250282.0954926348,3688239.6330521763,0.05753596165412516
781,250281.37058643662,3688241.109362355,0.023049128668473945,250282.356499301,3688239.937483999,0.1108308748387185
